Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitude,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Matthew Pearon","N8222F","KJEF",38.594919850053714,-92.16451307618863,"KJEF",38.59249036761345,-92.16358229016788,1625665131993,1625668972514,3840.521409511566,78.72255468061782,"None","iPhone","iPhone9,3","14.7",0.76,"iOS",18.082862854003906,4.282207012176514,7.8347122717673985,24.00362482104263,4.000604136840439,10.144835789942565,"iOS",""
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.6256651319934435E9,38.594919850053714,-92.16451307618863,512.3705774843171,-1.0,0.15487704833041632,,,4.000604136840439,4.633727550506592
1.6256651329934297E9,38.59492079378566,-92.16451011445217,512.8872666375223,-1.0,0.19286280517946505,,,4.000604136840439,4.766227722167969
1.6256651339934154E9,38.5949218507798,-92.16450932230354,513.3348106147976,-1.0,0.37139207078079745,,,4.000604136840439,4.579131126403809
1.625665134993402E9,38.594915870097424,-92.16451393466373,513.6122642452793,-1.0,0.17365687072487296,,,6.000906205260658,4.8950982093811035
1.6256651359933877E9,38.59491399522986,-92.1645118739357,513.9043984226016,-1.0,0.37139207078079745,,,6.000906205260658,4.733276844024658
1.6256651369933736E9,38.594914601072304,-92.16450999713476,513.9573976781306,-1.0,0.34929324645889936,,,6.000906205260658,4.695350170135498
1.6256651379933586E9,38.5949171806341,-92.16450891096991,514.0532923154178,-1.0,0.16717261595674143,,,6.000906205260658,4.640388488769531
1.625665138993345E9,38.594916258448144,-92.16450645955814,514.4210423663108,-1.0,0.27912112629925206,,,6.000906205260658,4.581828594207764
1.6256651399933314E9,38.594914095010424,-92.16450322639479,514.8333685031062,-1.0,0.4339278897466612,,,6.000906205260658,4.526246547698975
1.6256651409933167E9,38.5949142310035,-92.16450450464117,515.4439963698694,-1.0,0.08986639189585444,,,6.000906205260658,4.483250141143799
1.6256651419933028E9,38.59491731608842,-92.16450208099002,516.1632237367966,-1.0,0.12758623784557216,,,6.000906205260658,4.455404281616211
1.625665142993289E9,38.594917518784136,-92.16450479211989,516.6858355527368,-1.0,0.2966425842531884,,,6.000906205260658,4.448014736175537
1.6256651439932754E9,38.59490713820572,-92.1644941760116,516.3016026241897,-1.0,0.12825820940991736,,,6.000906205260658,4.379663944244385
1.6256651449932604E9,38.59490609226331,-92.16449411254037,515.947698588895,-1.0,0.25945604458606186,,,6.000906205260658,4.310935974121094
1.6256651459932456E9,38.59490804004964,-92.16449209140943,515.655253552244,-1.0,0.23553469399948068,,,6.000906205260658,4.282207012176514
1.6256651469932327E9,38.59490884818318,-92.16449395506977,515.7871423895448,-1.0,0.20485752222373613,,,6.000906205260658,4.559627056121826
1.625665147993218E9,38.59491194548239,-92.16449443543408,516.2171975859488,-1.0,0.3271659779766415,,,6.000906205260658,5.2432146072387695
1.6256651489932044E9,38.594912920167275,-92.16449041506375,516.3365343858441,-1.0,0.12567691634003558,,,6.000906205260658,4.9487433433532715
1.6256651499931896E9,38.59491171952058,-92.16448700498357,516.6227969754854,-1.0,0.29518118585946845,,,6.000906205260658,4.870859622955322
1.6256651509931753E9,38.59490928359733,-92.1644808286565,517.021852146516,-1.0,0.37096650906592354,,,6.000906205260658,4.7418293952941895
